ImageID,Labels,Caption
9100.jpg,1,"['group', 'people', 'pose', 'together', 'holding', 'skis', 'hands']"
9101.jpg,1,"['image', 'two', 'men', 'acting', 'silly', 'pic']"
9102.jpg,1,"['woman', 'bed', 'wheels', 'middle', 'street']"
9103.jpg,1 18,"['two', 'dogs', 'standing', 'close', 'couple', 'people']"
9104.jpg,11,"['pipe', 'drawing', 'water', 'stream']"
9105.jpg,2 4,"['parked', 'motor', 'scooter', 'sitting', 'next', 'bicycle']"
9106.jpg,1,"['statue', 'donut', 'person', 'walking']"
9107.jpg,1 2 3,"['man', 'talking', 'woman', 'car']"
9108.jpg,16,"['couple', 'ducks', 'flying', 'river', 'next', 'green', 'grass']"
9109.jpg,1,"['tennis', 'player', 'delivering', 'hit', 'ball', 'match']"
9110.jpg,1 18,"['small', 'brown', 'dog', 'wearing', 'white', 'shirt', 'top', 'skateboard']"
9111.jpg,1,"['person', 'skiing', 'alone', 'snowy', 'slope']"
9112.jpg,2,"['bike', 'parked', 'near', 'building', 'city', 'street']"
9113.jpg,18,"['dog', 'sitting', 'couch', 'holding', 'frisbee', 'mouth']"
9114.jpg,1 3 5,"['passengers', 'boarding', 'airplane', 'carry', 'luggage']"
9115.jpg,1,"['little', 'girl', 'scissors', 'cutting', 'picture', 'cow']"
9116.jpg,1 15,"['lady', 'boots', 'stands', 'next', 'sea', 'toothbrush', 'mouth']"
9117.jpg,8 10 3,"['two', 'cars', 'driving', 'street', 'sign', 'highway']"
9118.jpg,1 19,"['small', 'jockey', 'riding', 'back', 'horse']"
9119.jpg,1,"['skier', 'pink', 'skis', 'behind', 'skier', 'wearing', 'purple']"
9120.jpg,1 3 6,"['green', 'trolley', 'car', 'driving', 'past', 'tall', 'buildings']"
9121.jpg,6,"['small', 'bus', 'van', 'covered', 'stickers', 'topped', 'surfboard']"
9122.jpg,1 19,"['boy', 'riding', 'horse', 'rope', 'side']"
9123.jpg,1,"['baby', 'laying', 'top', 'blanket', 'front', 'bear']"
9124.jpg,17,"['cat', 'lying', 'surface', 'office']"
9125.jpg,1 3 6 8 10,"['tour', 'bus', 'riding', 'street', 'people']"
9126.jpg,1,"['little', 'girl', 'skiing', 'side', 'ski', 'slope']"
9127.jpg,1,"['man', 'wearing', 'white', 'dress', 'top', 'tennis', 'court']"
9128.jpg,16,"['two', 'small', 'birds', 'resting', 'leaves', 'next', 'bushes']"
9129.jpg,1,"['woman', 'pulling', 'boy', 'luggage']"
9130.jpg,1 4 15,"['boy', 'carrying', 'bananas', 'market', 'sunny', 'day']"
9131.jpg,1,"['close', 'belgium', 'waffle', 'powdered', 'sugar']"
9132.jpg,13,"['stop', 'sign', 'yspace', 'wrote']"
9133.jpg,8 1 5,"['large', 'united', 'jetliner', 'sitting', 'top', 'airport']"
9134.jpg,1 15,"['baseball', 'player', 'swinging', 'bat', 'home', 'plate']"
9135.jpg,1,"['female', 'surfer', 'taking', 'challenge', 'breaking', 'wave', 'offshore']"
9136.jpg,1,"['young', 'girl', 'holding', 'large', 'leaf', 'head']"
9137.jpg,1,"['cute', 'little', 'girl', 'trying', 'eat', 'spaghetti', 'lunch']"
9138.jpg,8 1 10,"['truck', 'driving', 'street', 'next', 'tall', 'building']"
9139.jpg,1 7,"['man', 'brown', 'jacket', 'standing', 'bridge', 'train']"
9140.jpg,1 15,"['group', 'people', 'playing', 'soccer', 'field']"
9141.jpg,6 15,"['white', 'bus', 'parked', 'next', 'building']"
9142.jpg,1,"['person', 'surfboard', 'riding', 'wave', 'ocean']"
9143.jpg,9 1,"['boats', 'floating', 'top', 'body', 'water']"
9144.jpg,1,"['people', 'standing', 'field', 'playing', 'baseball', 'front', 'crowd']"
9145.jpg,8 1 3,"['kids', 'running', 'grass', 'playing', 'soccer', 'rain']"
9146.jpg,1 2 3,"['teenage', 'boy', 'jumps', 'bicycle', 'ramp', 'skate', 'park']"
9147.jpg,1,"['group', 'young', 'people', 'ridiculous', 'faces', 'skis', 'front']"
9148.jpg,3 10 11,"['black', 'ans', 'white', 'street', 'scene', 'cars', 'intersection']"
9149.jpg,1 3,"['guy', 'playing', 'park', 'friends', 'jumps', 'catch', 'frisbee']"
9150.jpg,1,"['bride', 'groom', 'cutting', 'wedding', 'cake']"
9151.jpg,1,"['man', 'wet', 'suit', 'standing', 'surfboard', 'water']"
9152.jpg,8 1 10 3,"['signs', 'give', 'directions', 'get', 'people', 'places']"
9153.jpg,1 2,"['person', 'black', 'white', 'umbrella', 'person', 'walking']"
9154.jpg,1 19,"['teenage', 'girl', 'small', 'child', 'pet', 'mare', 'foal']"
9155.jpg,1,"['girl', 'playing', 'game', 'tennis']"
9156.jpg,1,"['person', 'talking', 'phone', 'wearing', 'hoodie']"
9157.jpg,1,"['zebra', 'grazing', 'grass', 'covered', 'field']"
9158.jpg,1,"['person', 'water', 'board']"
9159.jpg,17,"['pair', 'laptops', 'mouses', 'sitting', 'tv', 'trays']"
9160.jpg,1,"['couple', 'people', 'sitting', 'desk', 'laptop', 'computer']"
9161.jpg,1,"['dignitary', 'first', 'cut', 'th', 'anniversary', 'cake']"
9162.jpg,1,"['short', 'boy', 'penguin', 'backpack', 'stares', 'large', 'bear', 'zoo']"
9163.jpg,1,"['young', 'female', 'holding', 'scissors', 'sitting', 'circle', 'scissors']"
9164.jpg,1,"['baseball', 'player', 'dirty', 'uniform', 'running', 'base']"
9165.jpg,1 10 3 15,"['man', 'bathing', 'suit', 'cell', 'phone', 'park']"
9166.jpg,8 1 18 3,"['man', 'taking', 'photo', 'nature', 'scene', 'outside', 'car', 'window']"
9167.jpg,1 18 15,"['skateboarder', 'walking', 'dog', 'rain']"
9168.jpg,1,"['man', 'grey', 'shirt', 'pumping', 'fist', 'holding', 'tennis', 'racket']"
9169.jpg,10 13 7,"['passenger', 'train', 'going', 'track', 'next', 'trees']"
9170.jpg,1 3,"['green', 'car', 'driving', 'traffic']"
9171.jpg,16 9 3,"['boat', 'parked', 'next', 'dock', 'near', 'bird', 'standing', 'top', 'wooden', 'post']"
9172.jpg,1 4,"['young', 'child', 'sitting', 'motorcycle']"
9173.jpg,1,"['person', 'surf', 'board', 'foamy', 'surf']"
9174.jpg,1 4,"['couple', 'men', 'riding', 'dirt', 'bikes', 'along', 'dirt', 'road']"
9175.jpg,1 7,"['red', 'train', 'traveling', 'elevated', 'bridge']"
9176.jpg,1,"['several', 'people', 'fly', 'kites', 'clear', 'blue', 'sky']"
9177.jpg,1,"['group', 'people', 'skiing', 'forest']"
9178.jpg,1 7,"['black', 'locomotive', 'sitting', 'tracks']"
9179.jpg,1,"['man', 'holding', 'surfboard', 'top', 'sandy', 'beach']"
9180.jpg,1,"['surf', 'boarder', 'riding', 'top', 'wave']"
9181.jpg,18,"['small', 'dog', 'laying', 'top', 'white', 'couch']"
9182.jpg,19,"['three', 'brown', 'horses', 'standing', 'front', 'wire', 'fence']"
9183.jpg,1 3 4,"['man', 'sitting', 'motorcycle', 'helmet', 'men', 'uniform', 'motorcycles', 'behind']"
9184.jpg,1 18 4,"['dog', 'standing', 'small', 'toy', 'motorcycle']"
9185.jpg,1,"['person', 'skateboard', 'hall']"
9186.jpg,9,"['small', 'white', 'boat', 'cutting', 'open', 'water', 'alone']"
9187.jpg,1,"['man', 'taking', 'swing', 'tennis', 'ball']"
9188.jpg,1,"['man', 'walks', 'field', 'kite', 'flies', 'overhead']"
9189.jpg,1,"['person', 'large', 'snowy', 'plain', 'snowboard']"
9190.jpg,1 15,"['person', 'sitting', 'front', 'chocolate', 'cake']"
9191.jpg,17,"['couple', 'cats', 'laying', 'top', 'multi', 'layer', 'cat', 'toy']"
9192.jpg,1,"['food', 'server', 'gloves', 'prepares', 'large', 'sandwich', 'platter']"
9193.jpg,1,"['boy', 'blue', 'helmet', 'skateboarding', 'rail']"
9194.jpg,1 19,"['woman', 'riding', 'white', 'horse', 'top', 'beach']"
9195.jpg,19,"['couple', 'horses', 'standing', 'next']"
9196.jpg,17,"['cat', 'top', 'suitcase', 'looking', 'photographer']"
9197.jpg,8 1,"['news', 'crew', 'setting', 'equipment', 'news', 'van', 'parked', 'background']"
9198.jpg,1,"['adorable', 'little', 'girl', 'holding', 'teddy', 'bear']"
9199.jpg,1 3,"['man', 'wearing', 'white', 'holding', 'tennis', 'racket']"
9200.jpg,19,"['equine', 'animal', 'young', 'standing', 'grassy', 'area', 'near', 'roadway']"
9201.jpg,1,"['attractive', 'blonde', 'woman', 'stands', 'several', 'old', 'men']"
9202.jpg,1,"['puzzle', 'picture', 'baseball', 'player', 'batting', 'ball']"
9203.jpg,8 10 3,"['white', 'van', 'across', 'intersection', 'next', 'red', 'traffic', 'light']"
9204.jpg,16 1 15,"['four', 'faced', 'clock', 'theater', 'boardwalk']"
9205.jpg,1,"['tablet', 'pc', 'decorated', 'picture', 'girl', 'three', 'baby', 'pandas']"
9206.jpg,1 2 3 8 10,"['cars', 'driving', 'street', 'city']"
9207.jpg,1,"['group', 'people', 'sitting', 'top', 'bed']"
9208.jpg,1,"['man', 'riding', 'surfboard', 'top', 'river']"
9209.jpg,10 7,"['yellow', 'train', 'traveling', 'towards', 'train', 'station']"
9210.jpg,16,"['two', 'chairs', 'small', 'birds']"
9211.jpg,1,"['two', 'men', 'riding', 'skis', 'holding', 'ski', 'poles', 'standing', 'entrance', 'tunnel']"
9212.jpg,17,"['cat', 'sitting', 'sink', 'cup', 'something']"
9213.jpg,1,"['boy', 'riding', 'skate', 'board', 'around', 'counter', 'edge', 'skate', 'board', 'park']"
9214.jpg,1 4,"['man', 'riding', 'motorcycle', 'curvy', 'road']"
9215.jpg,8 1 3,"['person', 'parachute', 'lands', 'ground']"
9216.jpg,1 3 15,"['man', 'skates', 'cones', 'street']"
9217.jpg,1 7,"['man', 'hat', 'sitting', 'chair', 'next', 'train', 'window']"
9218.jpg,1 19,"['woman', 'petting', 'brown', 'horses', 'top', 'field']"
9219.jpg,1,"['bathroom', 'wall', 'wall', 'mirror', 'sink']"
9220.jpg,1,"['man', 'taking', 'picture', 'standing', 'front', 'bathroom', 'mirror']"
9221.jpg,1,"['man', 'standing', 'waist', 'deep', 'ocean', 'waters']"
9222.jpg,1,"['lot', 'ripple', 'posing', 'picture']"
9223.jpg,1,"['baby', 'wears', 'blue', 'pants', 'sits', 'high', 'chair', 'holding', 'something', 'face', 'smeared', 'goo']"
9224.jpg,1,"['baby', 'boy', 'sitting', 'eating', 'cake']"
9225.jpg,1,"['couple', 'men', 'standing', 'next', 'holding', 'skateboards']"
9226.jpg,1,"['man', 'wearing', 'black', 'shirt', 'red', 'tie']"
9227.jpg,10,"['traffic', 'lights', 'street', 'lights', 'mark', 'webb', 'way']"
9228.jpg,17,"['white', 'cat', 'pictured', 'sleeping', 'cushion']"
9229.jpg,17,"['cat', 'around', 'bunch', 'apples']"
9230.jpg,1,"['baseball', 'player', 'first', 'base', 'pitcher', 'mound']"
9231.jpg,1,"['three', 'young', 'ladies', 'smiling', 'red', 'umbrella']"
9232.jpg,4,"['close', 'sport', 'motorcycle', 'parked', 'near', 'tree']"
9233.jpg,1,"['giant', 'teddy', 'bear', 'leans', 'holiday', 'trees', 'mall']"
9234.jpg,1 10 6,"['man', 'hat', 'tie', 'coat', 'canvas', 'shoes']"
9235.jpg,1,"['man', 'sitting', 'near', 'wall', 'different', 'size', 'scissors', 'hanging', 'wall']"
9236.jpg,1,"['little', 'kid', 'playing', 'baseball', 'game']"
9237.jpg,1 2,"['street', 'image', 'bicycles', 'probably', 'somewhere', 'europe']"
9238.jpg,5,"['six', 'planes', 'flying', 'sky']"
9239.jpg,1,"['man', 'piece', 'cake', 'spoon', 'sticking', 'top', 'cake']"
9240.jpg,1,"['person', 'riding', 'snowboard', 'snow', 'covered', 'slople']"
9241.jpg,1,"['group', 'zebras', 'grazing', 'field', 'next', 'fence']"
9242.jpg,1 19,"['several', 'cowboys', 'rounding', 'calves', 'pen']"
9243.jpg,1,"['group', 'young', 'children', 'standing', 'next']"
9244.jpg,1 3 4 6 8 10,"['white', 'bus', 'turning', 'street', 'buildings', 'background']"
9245.jpg,1,"['girl', 'playing', 'softball', 'dirt', 'field']"
9246.jpg,18 3,"['small', 'chihuahua', 'holding', 'car', 'steering', 'wheel']"
9247.jpg,13,"['red', 'stop', 'sign', 'sitting', 'one', 'way', 'sign']"
9248.jpg,1,"['people', 'outside', 'elephant', 'woman', 'top']"
9249.jpg,1 4,"['picture', 'person', 'riding', 'motorcycle']"
9250.jpg,1,"['three', 'persons', 'skiing', 'snow', 'clad', 'mountains']"
9251.jpg,1 2 3 4 8,"['group', 'people', 'riding', 'bikes', 'street']"
9252.jpg,1 4,"['two', 'people', 'motorcycles', 'racing', 'around', 'track']"
9253.jpg,1 3 8 11 15,"['man', 'kneeling', 'bunch', 'surfboards']"
9254.jpg,1,"['young', 'pretty', 'woman', 'playing', 'game', 'tennis']"
9255.jpg,1,"['woman', 'sitting', 'chair', 'holding', 'remote', 'woman', 'standing', 'behind', 'pinging', 'something', 'remote']"
9256.jpg,1 15,"['man', 'playing', 'baseball', 'hit', 'line', 'drive', 'third']"
9257.jpg,5,"['jetliner', 'taking', 'airport', 'runway']"
9258.jpg,1,"['woman', 'holding', 'bat', 'hands']"
9259.jpg,16 1 3 6,"['bird', 'standing', 'sidewalk']"
9260.jpg,1,"['downhill', 'skier', 'clears', 'gate', 'slope']"
9261.jpg,1,"['people', 'careful', 'get', 'wet', 'rainy', 'day']"
9262.jpg,8 3 4,"['yellow', 'blue', 'motorcycle', 'parked', 'outside', 'tall', 'building']"
9263.jpg,1,"['young', 'man', 'running', 'across', 'tennis', 'court']"
9264.jpg,1,"['boy', 'bathing', 'suit', 'looking', 'cell', 'phone']"
9265.jpg,1,"['table', 'topped', 'two', 'white', 'plates', 'filled', 'food']"
9266.jpg,1 3 4 6,"['group', 'people', 'waiting', 'cross', 'intersection']"
9267.jpg,17 1,"['orange', 'white', 'cat', 'laying', 'mans', 'lap']"
9268.jpg,1,"['tennis', 'player', 'court', 'crowd']"
9269.jpg,3,"['white', 'traffic', 'sign', 'sitting', 'side', 'road']"
9270.jpg,1,"['people', 'standing', 'ski', 'bank']"
9271.jpg,1,"['people', 'flying', 'kites', 'large', 'pink', 'kite', 'forefront']"
9272.jpg,19,"['couple', 'white', 'horses', 'standing', 'top', 'lush', 'green', 'field']"
9273.jpg,19,"['back', 'end', 'horse', 'showing', 'black', 'tail']"
9274.jpg,1 2 9 15 18,"['man', 'jumping', 'bicycle', 'onto', 'bench']"
9275.jpg,1 3 15,"['man', 'park', 'playing', 'frisbee', 'swing', 'set']"
9276.jpg,1,"['baseball', 'player', 'swinging', 'bat', 'batters', 'box']"
9277.jpg,9,"['black', 'white', 'photo', 'cattle', 'grazing', 'next', 'lake']"
9278.jpg,1,"['small', 'kid', 'sits', 'front', 'plate', 'doughnuts']"
9279.jpg,1,"['two', 'pictures', 'man', 'playing', 'tennis']"
9280.jpg,1,"['man', 'white', 'pants', 'table', 'laptop']"
9281.jpg,16 1,"['woman', 'white', 'sweater', 'near', 'bird']"
9282.jpg,1,"['two', 'people', 'standing', 'giraffe', 'one', 'feeding']"
9283.jpg,1,"['baby', 'girl', 'eating', 'banana', 'sitting', 'chair']"
9284.jpg,1,"['small', 'child', 'sitting', 'bed', 'eating', 'banana']"
9285.jpg,17 18,"['couple', 'cats', 'dog', 'laying', 'next', 'space', 'heater']"
9286.jpg,1,"['person', 'wearing', 'red', 'beanie', 'yellow', 'red', 'scarf']"
9287.jpg,1,"['people', 'holding', 'glasses', 'hands']"
9288.jpg,1,"['two', 'people', 'food', 'truck', 'one', 'looking', 'order']"
9289.jpg,1,"['group', 'young', 'children', 'playing', 'game', 'soccer']"
9290.jpg,1,"['man', 'standing', 'next', 'woman', 'holding', 'toothbrush']"
9291.jpg,1,"['person', 'playing', 'game', 'remote', 'controller']"
9292.jpg,1,"['person', 'holding', 'string', 'red', 'kite', 'snow']"
9293.jpg,1 15,"['pair', 'children', 'play', 'kites', 'park', 'near', 'houses']"
9294.jpg,9,"['several', 'boats', 'water', 'near', 'shore']"
9295.jpg,8 1 3,"['couple', 'men', 'playing', 'frisbees', 'grass']"
9296.jpg,1,"['kitchen', 'scene', 'focus', 'oven', 'range', 'microwave']"
9297.jpg,1 4,"['man', 'riding', 'back', 'elephant']"
9298.jpg,1,"['man', 'jumping', 'air', 'holding', 'suitcase']"
9299.jpg,16 1,"['food', 'stand', 'fruits', 'vegetables', 'caned', 'packaged', 'goods']"
9300.jpg,1 6,"['large', 'red', 'double', 'decker', 'bus', 'driving', 'street']"
9301.jpg,10 11,"['picture', 'outside', 'territory']"
9302.jpg,9 2,"['two', 'bicycles', 'parked', 'dock', 'overlooking', 'boats']"
9303.jpg,5,"['china', 'southern', 'airlines', 'boeing', 'dreamliner', 'approach']"
9304.jpg,17,"['black', 'house', 'cat', 'walking', 'something']"
9305.jpg,18,"['close', 'shut', 'dog', 'tongue']"
9306.jpg,17,"['stuffed', 'animal', 'cat', 'stands', 'pair', 'shoes']"
9307.jpg,1,"['outdoor', 'pool', 'multiple', 'sunbathers', 'lounging']"
9308.jpg,1 4,"['man', 'riding', 'motorcycle', 'street', 'next', 'park']"
9309.jpg,1,"['group', 'people', 'sit', 'table', 'food']"
9310.jpg,16 10,"['flock', 'birds', 'resting', 'power', 'lines']"
9311.jpg,1,"['stout', 'man', 'white', 'shirt', 'holds', 'pan', 'uncooked', 'cake', 'batter']"
9312.jpg,16 10,"['birds', 'sitting', 'top', 'street', 'sign', 'stop', 'light']"
9313.jpg,1 3,"['young', 'person', 'catching', 'frisbee', 'park']"
9314.jpg,1,"['pink', 'orange', 'yellow', 'green', 'kite', 'ground', 'park']"
9315.jpg,1 9,"['surfer', 'rides', 'wave', 'near', 'someone', 'canoe']"
9316.jpg,1,"['man', 'taking', 'photo', 'decorations', 'foreign', 'place']"
9317.jpg,17,"['two', 'cats', 'laying', 'wooden', 'table']"
9318.jpg,1,"['man', 'playing', 'frisbee', 'field']"
9319.jpg,1,"['man', 'holding', 'lines', 'parasail']"
9320.jpg,4,"['motorcycle', 'sitting', 'front', 'garage', 'old', 'doors']"
9321.jpg,17,"['cat', 'lies', 'next', 'cat', 'sitting', 'inside', 'sport', 'bag']"
9322.jpg,1 15,"['pitcher', 'winding', 'throw', 'baseball']"
9323.jpg,1 4,"['two', 'men', 'pose', 'picture', 'motorcycle']"
9324.jpg,1,"['base', 'ball', 'player', 'winding', 'pitch']"
9325.jpg,11,"['hydrant', 'placed', 'street', 'people']"
9326.jpg,16 1 3,"['family', 'petting', 'zoo', 'child']"
9327.jpg,1,"['rotating', 'wine', 'dispenser', 'counter', 'local', 'bar']"
9328.jpg,1 18,"['puppy', 'toy', 'piece', 'pizza', 'mouth']"
9329.jpg,5,"['airplane', 'flight', 'slightly', 'cloudy', 'day']"
9330.jpg,1,"['baseball', 'player', 'holding', 'bat', 'field']"
9331.jpg,1,"['skiers', 'snowboarders', 'near', 'obstacle', 'course', 'gentle', 'slope']"
9332.jpg,1,"['skateboarder', 'trick', 'darkness']"
9333.jpg,1,"['skier', 'tucks', 'ski', 'poles', 'arms', 'racing', 'snow']"
9334.jpg,1,"['man', 'hat', 'riding', 'skateboard']"
9335.jpg,1,"['young', 'boy', 'winter', 'coat', 'eating']"
9336.jpg,1,"['large', 'crowd', 'people', 'waiting', 'long', 'lines']"
9337.jpg,16,"['big', 'pretty', 'birds', 'tall', 'grass']"
9338.jpg,1,"['man', 'standing', 'tennis', 'court', 'holding', 'tennis', 'racquet']"
9339.jpg,1 11,"['reflection', 'person', 'walking', 'front', 'american', 'flag']"
9340.jpg,1,"['child', 'skateboard', 'pool']"
9341.jpg,1 3 6 8 10,"['white', 'blue', 'truck', 'traveling', 'city', 'street']"
9342.jpg,9 5,"['airplane', 'taking', 'boat', 'water']"
9343.jpg,7,"['train', 'track', 'going', 'metal', 'frame']"
9344.jpg,3,"['rolling', 'suitcase', 'sits', 'icy', 'parking', 'lot']"
9345.jpg,1,"['woman', 'offering', 'pizza', 'samples', 'others', 'try']"
9346.jpg,18,"['german', 'shepherd', 'carrying', 'frisbee', 'park']"
9347.jpg,1,"['woman', 'holding', 'tennis', 'racquet']"
9348.jpg,1 5 9,"['man', 'daughter', 'standing', 'next', 'white', 'airplane', 'dock']"
9349.jpg,3,"['parking', 'signs', 'mounted', 'top', 'yellow', 'rail']"
9350.jpg,1,"['match', 'two', 'woman', 'tennis', 'players', 'shake', 'hands']"
9351.jpg,2,"['recumbent', 'bicycle', 'leaning', 'old', 'tree', 'park']"
9352.jpg,11,"['red', 'fire', 'hydrant', 'leaking', 'water', 'street']"
9353.jpg,1,"['three', 'women', 'man', 'riding', 'roller', 'coaster']"
9354.jpg,1,"['female', 'wearing', 'cowboy', 'boots', 'shorts', 'kitchen']"
9355.jpg,1,"['foreign', 'key', 'chain', 'turn', 'things']"
9356.jpg,17 3,"['cat', 'car', 'day']"
9357.jpg,1,"['man', 'little', 'child', 'looking', 'dark', 'clouds']"
9358.jpg,1 7,"['women', 'holding', 'onto', 'train', 'legs', 'hanging']"
9359.jpg,9,"['tow', 'boat', 'beach', 'front', 'body', 'water']"
9360.jpg,1,"['two', 'men', 'playing', 'frisbee', 'grassy', 'park']"
9361.jpg,1,"['young', 'kid', 'riding', 'skis', 'snow', 'covered', 'slope']"
9362.jpg,1 15,"['tampa', 'rays', 'baseball', 'player', 'high', 'fives', 'teammate']"
9363.jpg,1,"['baseball', 'game', 'played', 'baseball', 'field']"
9364.jpg,1,"['table', 'big', 'blue', 'white', 'cake']"
9365.jpg,1,"['hot', 'dog', 'bun', 'sitting', 'next', 'french', 'fries']"
9366.jpg,1 7,"['white', 'train', 'cleaned', 'platform', 'foreign', 'language']"
9367.jpg,1 18,"['group', 'people', 'standing', 'sand', 'beach']"
9368.jpg,8 1 3 6,"['woman', 'standing', 'ion', 'street', 'roped']"
9369.jpg,1,"['olympic', 'skiers', 'lined', 'race']"
9370.jpg,17 1,"['small', 'child', 'small', 'wood', 'framed', 'bed', 'cat', 'baby', 'doll']"
9371.jpg,1 5,"['close', 'jet', 'run', 'way']"
9372.jpg,5,"['blue', 'white', 'airliner', 'flying', 'air']"
9373.jpg,1,"['picture', 'ocean', 'man', 'pulled', 'kite']"
9374.jpg,6,"['bus', 'covered', 'graffiti', 'sitting', 'front', 'building']"
9375.jpg,8 1 19 15,"['man', 'eating', 'table', 'horse', 'looking', 'fence']"
9376.jpg,1 10,"['two', 'women', 'wearing', 'jackets', 'standing', 'next']"
9377.jpg,1 3 8 10 16,"['two', 'birds', 'sitting', 'side', 'swimming', 'pool']"
9378.jpg,5,"['fighter', 'jet', 'plane', 'flying', 'blue', 'sky']"
9379.jpg,1,"['person', 'striking', 'tennis', 'ball', 'racket', 'court']"
9380.jpg,15,"['discarded', 'banana', 'peel', 'soda', 'subway', 'bench']"
9381.jpg,1,"['man', 'standing', 'batting', 'cage', 'holding', 'bat']"
9382.jpg,1 3 15,"['guy', 'yellow', 'uniform', 'hitting', 'baseball']"
9383.jpg,1 15,"['young', 'child', 'batting', 'baseball', 'game']"
9384.jpg,1 3,"['two', 'people', 'holding', 'different', 'parts', 'kite']"
9385.jpg,1,"['young', 'girl', 'dressed', 'blue', 'pink', 'skiing', 'hill']"
9386.jpg,1,"['three', 'women', 'skis', 'raising', 'arms']"
9387.jpg,16,"['window', 'type', 'wings', 'bird']"
9388.jpg,1,"['boy', 'brushing', 'kind', 'animal']"
9389.jpg,1,"['two', 'girls', 'fight', 'ball', 'high', 'school', 'soccer', 'match']"
9390.jpg,1,"['couple', 'men', 'standing', 'two', 'large', 'elephants']"
9391.jpg,1 3,"['man', 'holds', 'white', 'flowers', 'camera']"
9392.jpg,1,"['group', 'people', 'riding', 'skis', 'top', 'ski', 'slope']"
9393.jpg,1 4 6,"['people', 'playing', 'soccer', 'field', 'yellow', 'building']"
9394.jpg,1,"['one', 'boy', 'sitting', 'playing', 'remote', 'controllers', 'game', 'boy', 'stands', 'watching']"
9395.jpg,3,"['photo', 'taken', 'parking', 'lot', 'chain', 'link', 'fence', 'looking', 'towards', 'freeway']"
9396.jpg,9 3 1,"['couple', 'people', 'rowing', 'boat']"
9397.jpg,1,"['man', 'standing', 'snow', 'skis']"
